64.33387,66.7
66.69856,67.7
73.14249,72.8
70.97727,71.8
63.137253,63.7
153.46194,176.0
97.557915,101.9
28.803328,30.0
72.695984,71.8
66.69856,63.1
73.14249,71.0
77.0944,77.3
62.305916,60.6
93.818245,98.2
58.455627,56.6
73.3055,72.9
72.29636,71.8
75.66449,76.7
62.645954,61.4
101.61302,101.0
56.89334,56.3
73.245316,74.8
72.45451,71.3
74.80694,75.0
62.825394,62.8
182.2121,175.7
102.36988,100.7
35.229477,34.9
67.03944,66.9
66.69856,67.1
73.14249,72.4
70.97727,70.3
63.137253,64.1
100.46611,104.8
71.71182,70.3
81.550064,78.5
67.67488,66.1
74.84891,75.4
60.647774,61.4
98.5777,96.0
76.58292,74.5
70.82709,69.8
70.76229,70.2
72.41281,71.5
60.675747,61.4
100.66586,100.9
18.521715,17.0
102.83267,102.3
72.1734,67.7
80.48447,77.3
69.261284,71.2
66.73857,69.7
21.973143,17.0
98.80704,97.0
68.07513,67.9
78.59476,79.5
68.715126,69.6
70.84723,69.7
67.74936,66.9
103.35388,104.8
72.00009,70.2
74.86547,78.3
69.8149,66.1
74.84891,75.3
60.647774,61.4
98.70761,100.5
67.29016,72.0
80.36195,84.1
68.753716,69.6
73.826904,72.6
61.185463,62.0
102.99098,104.6
71.836,72.6
74.86547,74.0
69.81491,69.9
74.84891,76.6
60.647774,62.3
99.33374,97.1
72.50949,75.0
84.40683,86.1
69.7986,69.4
103.651024,102.4
56.927322,56.6
81.84108,80.6
70.08256,69.7
104.61946,102.3
82.50102,78.7
77.0953,75.9
71.69762,70.8
98.49862,98.6
70.71094,72.8
73.81862,74.1
70.72279,70.8
102.950714,103.6
73.0121,71.4
74.79425,71.5
74.682175,73.3
71.354324,70.5
18.521715,18.0
99.79741,102.8
80.176346,79.6
79.26202,77.7
72.4407,73.7
71.354324,70.8
18.521715,17.9
102.696815,104.2
58.48359,55.8
81.12836,82.8
70.082565,71.6
77.11783,76.4
62.64812,61.5
100.53273,102.0
70.384186,69.6
71.21658,71.4
78.353134,78.3
74.224266,72.4
172.35368,175.0
101.15486,102.2
72.37477,71.5
74.79425,79.5
74.682175,72.8
71.354324,70.4
18.521715,17.9
101.504845,99.4
76.16199,76.7
77.45018,78.6
71.00135,72.1
66.68899,68.0
99.33374,103.6
72.50949,72.9
83.68126,82.9
69.7986,70.8
76.25811,76.7
60.41653,61.4
100.0691,96.4
77.088455,73.1
79.0957,80.1
68.753716,69.1
73.826904,72.3
61.185463,61.2
96.70105,95.1
68.870895,68.0
78.594765,80.1
66.78479,70.2
68.34772,71.4
66.96215,62.0
103.35388,105.4
69.86006,71.8
79.9638,81.5
75.71596,76.6
73.95436,76.1
60.647774,60.7
90.7772,105.2
64.76938,74.5
71.82405,76.7
71.497505,70.7
75.447815,76.8
60.41653,61.7
98.739075,99.9
71.167076,72.4
74.26694,72.1
70.310326,79.5
70.846115,71.1
61.503754,60.5
98.43415,103.5
60.583694,74.1
72.560074,77.4
68.93396,70.5
75.13603,76.7
60.41653,61.6
99.33374,102.83
74.4085,73.87
76.62445,75.07
79.19593,79.5
75.26159,75.71
60.416534,61.07
102.623116,103.77
70.46474,71.3
80.28137,82.29
75.715965,76.71
73.95436,76.26
60.647774,60.92
101.63605,102.13
73.313416,57.24
75.32594,73.34
71.27333,71.04
72.11618,77.24
62.483513,61.86
98.739075,100.18
71.167076,72.6
74.26694,73.44
70.310326,69.69
68.31361,71.3
54.02251,68.72
78.34503,103.08
61.425575,73.52
76.42827,75.22
78.50397,81.03
85.59163,76.71
177.89133,175.7
96.514275,89.9
75.55431,85.9
73.340866,77.2
79.07361,83.7
74.36095,83.1
60.797943,62.2
97.781586,98.7
70.94005,71.7
74.26694,73.3
70.72279,69.9
72.20508,68.1
68.67351,69.0
107.22379,103.1
73.32924,73.4
76.62445,75.0
79.4196,79.9
75.26159,75.1
60.41653,60.8
102.06115,101.4
57.40497,56.1
81.44962,82.3
70.082565,68.7
77.11783,76.4
62.64812,61.2
103.32274,101.8
72.69275,71.6
73.49873,71.0
80.58699,80.7
69.93763,67.9
17.400816,17.3
101.88777,101.6
57.457893,56.3
81.44962,82.3
70.082565,69.0
77.11783,76.4
62.64812,61.2
103.32274,101.8
70.73612,70.9
80.86233,81.0
72.084045,71.3
70.91903,69.7
17.400816,17.0
102.66555,102.7
56.81188,56.3
80.65593,82.3
66.31968,69.0
76.32414,76.4
62.64812,61.2
103.32274,101.0
70.73612,72.0
78.00075,75.4
72.084045,70.9
70.91903,69.6
17.400816,17.0
99.86429,102.8
35.090256,35.3
68.34634,68.3
68.21353,66.0
73.60724,74.1
71.41273,69.8
65.559166,65.0
99.031105,104.5
53.922905,54.2
70.55265,72.4
78.3228,77.4
73.63421,75.4
59.19187,61.8
105.39998,104.5
75.33127,74.7
77.39307,77.5
79.13287,77.5
63.841045,77.4
152.33296,176.4
99.038376,99.6
70.57617,72.7
74.26694,73.8
70.72279,70.2
72.20508,71.8
69.12294,68.8
104.92832,102.9
49.8376,51.9
78.42798,76.5
67.073555,65.0
74.89158,76.0
59.19187,62.2
100.05342,99.4
70.24532,68.2
72.00287,80.7
70.7623,70.2
72.41281,72.1
60.675743,61.7
94.57977,91.95
51.862015,51.16
68.97891,68.4
69.871414,69.56
72.009766,71.36
61.414692,62.11
104.838974,101.3
68.25935,70.79
81.63048,80.96
67.67488,69.04
74.84891,76.16
60.647774,61.44
103.86218,103.05
70.62973,70.61
80.43771,79.12
72.4407,72.08
102.950714,103.05
70.770615,70.72
80.43771,79.25
72.4407,72.08
102.950714,102.96
70.770615,67.05
98.01363,96.94
60.797943,61.18
102.10672,101.63
71.20732,67.21
80.067474,75.08
72.4407,71.01
71.354324,69.92
18.521715,17.44
98.013626,96.94
72.84751,71.44
73.340866,69.97
79.571396,76.32
74.360954,72.28
60.797943,61.18
98.55467,101.2
68.634476,69.5
72.00287,70.2
70.76229,70.5
70.84722,71.1
67.858444,68.6
103.62843,100.3
69.409164,69.2
72.00287,69.2
70.76229,77.0
70.84722,64.5
68.16481,69.8
102.57591,101.4
50.328636,52.9
68.97891,68.8
72.009766,71.1
61.414692,64.4
108.93735,108.8
81.04979,81.9
76.58726,77.5
82.07062,82.9
75.61018,76.8
61.830395,62.2
101.98691,106.2
84.642815,88.0
75.34145,76.0
85.83957,83.3
74.12573,70.3
65.59935,70.2
103.72764,100.0
81.01495,81.3
74.28522,73.6
78.70366,82.2
70.204216,73.2
65.25917,63.3
97.673645,98.4
71.70836,72.2
74.26694,73.9
70.72279,70.6
72.54338,73.1
58.18024,61.6
99.26051,99.2
74.53081,74.4
72.18964,75.0
76.09395,71.1
67.43297,69.0
104.79553,101.2
74.77325,68.15
82.603714,79.01
71.92337,71.06
73.57019,72.9
17.82792,17.34
100.249405,96.49
68.94448,72.99
78.95477,77.1
75.34558,74.06
71.201645,70.98
68.67351,67.61
102.34387,101.58
72.383224,71.1
72.50818,71.01
77.82124,72.9
69.04091,69.06
18.289545,17.32
101.738976,102.2
74.14873,74.45
77.62098,76.22
71.69762,77.83
75.389114,75.27
61.65685,61.83
107.22379,103.09
73.32924,73.78
77.62098,76.68
71.69762,70.53
76.2581,76.59
60.41653,61.61
98.70761,100.7
67.29016,73.0
79.95822,81.6
68.753716,69.5
73.826904,73.0
61.185463,62.0
102.34387,102.3
72.58803,71.6
74.79425,71.6
74.682175,73.4
71.354324,70.1
18.521715,17.8
94.57977,98.4
50.085068,49.1
75.699745,78.7
68.09447,69.6
72.009766,72.6
61.414692,62.5
107.37413,105.3
76.80456,74.5
77.54663,77.8
80.20716,77.7
78.586365,76.7
174.79082,176.6
98.65845,97.9
56.391106,54.9
72.74568,71.8
71.15744,70.6
72.58916,72.3
67.33721,69.1
105.04083,104.2
70.35861,73.6
58.85428,58.0
73.920044,77.4
73.71097,73.4
17.513327,19.6
91.93579,92.03
56.632957,55.65
71.59306,71.2
71.900925,70.74
72.17478,73.13
68.47005,70.39
101.118546,100.82
57.794113,56.53
72.29863,73.79
76.15443,73.69
72.392555,75.29
63.05002,63.31
182.2121,175.55
100.62849,100.22
35.229477,34.21
71.0484,69.31
66.69856,65.3
73.14249,72.09
70.97727,70.54
63.137253,64.16
182.2121,176.59
100.397446,100.47
35.229477,35.3
67.03944,66.71
66.69856,67.0
73.14249,73.47
70.97727,70.54
63.137253,64.16
96.080536,101.2
55.660385,52.45
61.63354,54.05
72.67992,73.2
81.2157,78.8
170.9152,175.1
99.08186,100.2
70.55316,72.5
74.26694,73.9
70.72279,70.05
73.826904,72.3
61.185463,69.4
95.577774,91.7
69.25924,68.9
74.26694,76.2
70.72279,67.6
73.826904,70.4
61.185463,58.9
95.577774,91.9
68.23572,69.6
78.564316,71.0
69.69928,68.2
73.826904,70.6
61.185463,59.0
103.09538,104.2
70.53349,72.9
83.90692,86.1
69.7986,70.2
76.25811,76.8
60.41653,61.9
103.783066,104.2
71.14064,72.2
73.14979,74.0
72.24036,72.2
70.79794,72.4
16.020317,16.5
100.596664,102.28
57.67869,55.43
81.51293,84.68
70.08256,69.88
77.11783,76.32
62.64812,61.77
104.19441,104.34
72.32005,70.87
72.84766,72.39
77.96231,78.07
74.960815,73.69
171.76637,171.23
97.60443,99.4
54.21576,53.07
78.41111,81.32
69.13454,69.14
74.57326,71.43
62.17404,69.23
103.075195,104.55
66.436295,69.06
58.342983,55.63
66.74916,70.63
70.08351,72.85
14.10256,16.22
96.27225,96.4
54.031223,53.5
80.544846,82.0
72.13226,71.7
67.91226,72.05
18.53225,16.8
99.218735,102.2
56.141144,51.3
66.04168,66.5
72.39616,74.9
71.91686,68.2
170.12976,176.0
96.89408,96.6
55.977783,54.6
72.74568,72.1
71.15744,71.0
72.58916,72.3
70.25978,67.0
110.13353,99.5
73.38823,72.7
73.302795,74.9
78.35871,78.4
74.90324,73.6
173.56345,175.5
100.579155,99.5
72.34684,73.6
70.6465,73.6
64.06662,62.1
66.104904,69.2
16.869127,18.4
102.11479,102.9
78.22188,79.9
73.627144,72.5
69.8149,69.3
74.84891,75.6
60.647774,61.6
99.65201,101.9
70.53971,70.1
71.910034,70.3
76.930725,72.9
63.48902,69.1
12.166303,16.2
94.57977,99.2
50.085068,49.8
75.68967,77.6
68.09447,69.1
72.009766,71.4
61.414692,61.5
102.42287,103.0
80.331024,78.0
73.5008,73.5
77.399315,77.2
73.76309,68.0
78.25558,69.2
101.52507,102.8
52.480156,51.8
78.47624,76.5
67.07356,65.1
74.96391,75.8
70.17073,62.1
98.612686,94.9
51.06919,50.6
68.97891,68.2
69.871414,77.6
72.009766,73.0
61.414692,61.2
98.53546,97.5
77.21643,76.1
74.09479,72.8
70.72279,70.8
73.826904,72.7
61.185463,61.9
96.38422,98.7
73.76323,71.4
74.35846,71.4
73.709595,67.9
75.378555,74.1
60.797943,62.1
